market_id,시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,개설연도,전화번호,홈페이지주소,좌표보완방법,좌표검색어,좌표매칭시장명,좌표매칭주소
MKT001128,중앙시장(창원중앙시장),상설장,경상남도 창원시 성산구 외동반림로126번길 50,경상남도 창원시 성산구 중앙동 69-1,매일,35.22720544,128.6760568,224.0,음식점+근린생활서비스,1980.0,055-282-7009,,,,,
MKT001129,양곡유신종합상가,상설장,경상남도 창원시 성산구 신촌로 21,경상남도 창원시 성산구 신촌동 15-6,매일,35.20755326,128.6267741,37.0,음식점+근린생활서비스,1981.0,,,,,,
MKT001130,양곡시장,상설장,경상남도 창원시 성산구 신촌로102,경상남도 창원시 성산구 신촌동 33-2,매일,35.20085109,128.628329,102.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1980.0,055-286-2458,,,,,
MKT001131,성원그랜드쇼핑상가,상설장,경상남도 창원시 성산구 동산로 124,경상남도 창원시 성산구 상남동 45-1,매일,35.21937212,128.6915851,546.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1994.0,055-267-3496,http://grandsale.co.kr/,,,,
MKT001132,상남시장,상설장+4일장,경상남도 창원시 성산구 마디미로28,경상남도 창원시 성산구 상남동 16,4일+9일,35.22221729,128.6833743,408.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2000.0,055-262-1494,www.daekkiri.com,,,,
MKT001133,사파동성종합상가,상설장,경상남도 창원시 성산구 창이대로 733,경상남도 창원시 성산구 사파동 93,매일,35.21947569,128.702196,85.0,농산물+축산물+가공식품+음식점+근린생활서비스,1993.0,055-261-4439,,,,,
MKT001134,반송시장,상설장,경상남도 창원시 성산구 원이대로473번길 20-11,경상남도 창원시 성산구 반림동 17-13,매일,35.23514045,128.6710424,136.0,농산물+축산물+수산물+가공식품+의류,2005.0,055-275-0449,,,,,
MKT001135,동성올림픽타운,상설장,경상남도 창원시 성산구 중앙대로 77,경상남도 창원시 성산구 중앙동 97-2,매일,35.22223259,128.6777296,87.0,음식점+근린생활서비스,1993.0,055-268-5605,,,,,
MKT001136,대방덕산1차상가,상설장,경상남도 창원시 성산구 대정로 131,경상남도 창원시 성산구 대방동 356,매일,35.2136147,128.7068944,69.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1992.0,055-284-8262,,,,,
MKT001137,성원3차종합상가,상설장,경상남도 창원시 성산구 대암로80,경상남도 창원시 성산구 대방동 355,매일,35.21499999,128.7052999,101.0,가공식품+의류+가정용품+음식점+근린생활서비스,1992.0,055-282-8142,,,,,
MKT001138,대동훼미리코아상가,상설장,경상남도 창원시 성산구 대정로 138,경상남도 창원시 성산구 대방동 358,매일,35.2117479,128.7076239,115.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1992.0,055-266-3096,,,,,
MKT001139,덕산그린피아상가,상설장,경상남도 창원시 성산구 용지로 64,경상남도 창원시 성산구 중앙동 98-6,매일,35.2216794,128.676027,78.0,음식점+근린생활서비스,1996.0,055-279-0045,,,,,
MKT001140,경창상가,상설장,경상남도 창원시 성산구 상남로 67,경상남도 창원시 성산구 상남동 73-5,매일,35.22016471,128.6793234,81.0,음식점+근린생활서비스,1982.0,055-287-4404,,,,,
MKT001141,가음정시장,상설장,경상남도 창원시 성산구 원이대로863번길24,경상남도 창원시 성산구 가음동 21-3,매일,35.20829022,128.6977985,171.0,농산물+축산물+수산물+의류+신발+음식점,2005.0,055-283-2552,,,,,
MKT001142,가음대상가,상설장,경상남도 창원시 성산구 원이대로 883번지 15-24,,매일,35.2080527969792,128.696994244553,238.0,의류+신발+음식점,1999.0,055-264-5920,,Kakao_시장명검색,가음대상가,가음시장대상가,경남 창원시 성산구 원이대로883번길 15-24
MKT001143,하동공설시장,상설장,경상남도 하동군 하동읍 시장 1길 12-2,경상남도 하동군 하동읍 읍내리 258-1,2일+7일,35.0698114,127.7483819,140.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품,1977.0,055-884-2312,,,,,
MKT001144,진교공설시장,상설장+3일장,경상남도 하동군 진교면 선창길 24,경상남도 하동군 진교면 진교리 302-4,3일+8일,35.02717394,127.9038204,52.0,농산물+축산물+수산물+의류+신발+가정용품+음식점,1955.0,,,,,,
MKT001145,옥종공설시장,3일장,경상남도 하동군 옥종면 옥종사장길 5,경상남도 하동군 옥종면 청룡리,3일+8일,35.1810730424553,127.869754247694,35.0,농산물+수산물+의류+신발+가정용품+음식점,1953.0,,,Kakao_주소검색,경상남도 하동군 옥종면 청룡리,,
MKT001146,북천공설시장,4일장,경상남도 하동군 북천면 경서대로 2439-1,경상남도 하동군 북천면 직전리 597-1,4일+9일,35.1137211,127.8919908,21.0,농산물+수산물+의류+음식점+근린생활서비스,1949.0,,,,,,
MKT001147,계천공설시장(계천시장),5일장,경상남도 하동군 금남면 섬진강대로 977-17,경상남도 하동군 금남면 계천리 355-3,5일+10일,34.9959861,127.8094975,35.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1962.0,,,,,,
MKT001148,통영중앙전통시장,상설장,경상남도 통영시 중앙시장1길14-16,경상남도 통영시 중앙동 38-4,2일+7일,34.84529762,128.4246206,275.0,농산물+수산물+의류+음식점,1980.0,055-649-5225,,,,,
MKT001149,서호전통시장,상설장,경상남도 통영시 새터길 58-9,경상남도 통영시 서호동 163-42,매일,34.84147391,128.4201819,238.0,농산물+축산물+수산물,1984.0,,,,,,
MKT001150,북신전통시장,상설장,경상남도 통영시 북신시장1길 66,경상남도 통영시 북신동 665-16,매일,34.85415943,128.4275287,139.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1986.0,055-641-0032,,,,,
MKT001151,합성대로상가,상설장,경상남도 창원시 마산회원구 3·15대로 745,경상남도 창원시 마산회원구 합성동 85-14,매일,35.2386927,128.5824458,32.0,의류+신발+가정용품+음식점,2018.0,,,,,,
MKT001152,코오롱타운상가,상설장,경상남도 창원시 마산회원구 내서읍 호원로 361-2,경상남도 창원시 마산회원구 내서읍 호계리 10,매일,35.26570272,128.5256104,72.0,가공식품+의류+가정용품+음식점+근린생활서비스,2002.0,055-256-9394,,,,,
MKT001153,역전통합시장,상설장,경상남도 창원시 마산회원구 석전동15길 23,경상남도 창원시 마산회원구 석전동 226-2,매일,35.23613669,128.5794193,70.0,농산물+의류+음식점,1981.0,055-299-1033,,,,,
MKT001154,양덕중앙시장,상설장,경상남도 창원시 마산회원구 양덕북10길 23,경상남도 창원시 마산회원구 양덕동 15-1,매일,35.23264857,128.5842725,111.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1982.0,,,,,,
MKT001155,합성동상가,상설장,경상남도 창원시 마산회원구 합성옛길 136,경상남도 창원시 마산회원구 합성동 125-3,매일,35.23772413,128.5834595,73.0,축산물+가공식품+의류+음식점,2011.0,,,,,,
MKT001156,동마산시장,상설장,경상남도 창원시 마산 회원구 합성남8길 76,경상남도 창원시 마산회원구 합성동 326-1,매일,35.24003195,128.5875359,128.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1978.0,055-256-3261,,,,,
MKT001157,합성옛길시장,상설장,경상남도 창원시 마산 회원구 합성옛길 77,경상남도 창원시 마산회원구 양덕동 7-1,매일,35.23533684,128.5820071,102.0,가정용품+음식점+근린생활서비스,2013.0,,,,,,
MKT001158,창원기계공구상가,상설장,경상남도 창원시 의창구 창원대로 400,경상남도 창원시 의창구 팔용동 16-1,매일,35.23376619,128.6410715,194.0,근린생활서비스,1993.0,055-238-0598,,,,,
MKT001159,진해중앙시장,상설장,경상남도 창원시 진해구 벚꽃로 60번길 25,경상남도 창원시 진해구 화천동 60-1,매일,35.15106741,128.6656454,290.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1946.0,055-547-7990,,,,,
MKT001160,중부시장,상설장,경상남도 창원시 진해구 중초로 20,경상남도 창원시 진해구 경화동 1164-1,매일,35.15506526,128.6815616,106.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1977.0,055-546-0100,,,,,
MKT001161,웅천시장,4일장,경상남도 창원시 진해구 웅천중로56번길 8,경상남도 창원시 진해구 성내동 327,4일+9일,35.11102245,128.7509028,4.0,농산물+축산물+수산물+가공식품+의류+가정용품,1958.0,,,,,,
MKT001162,마천시장,5일장,경상남도 창원시 진해구 웅동로 57번가길 7,경상남도 창원시 진해구 마천동 134-6,5일+10일,35.12557099,128.7822355,9.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1958.0,,,,,,
MKT001163,경화시장,상설장+3일장,경상남도 창원시 진해구 경화로 38번길,,3일+8일,35.1568525742019,128.688389993569,140.0,농산물+축산물+수산물+가공식품+의류+신발+음식점,1955.0,055-544-1112,,Kakao_주소검색,경상남도 창원시 진해구 경화로 38번길,,
MKT001164,지귀시장,상설장,경상남도 창원시 의창구 지귀로119번길 6,경상남도 창원시 의창구 봉곡동 61-4,1일+6일,35.24568147,128.6588339,70.0,농산물+축산물+수산물+가공식품+음식점,2014.0,055-237-6400,,,,,
MKT001165,소계옛길시장,상설장,경상남도 창원시 의창구 소계로 99-4,경상남도 창원시 의창구 소계동 723-3,매일,35.25791524,128.5982678,54.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스,2015.0,,,,,,
MKT001166,소답시장,상설장,경상남도 창원시 의창구 읍성로33번길 8,경상남도 창원시 의창구 북동 229-5,2일+7일,35.26563899,128.6212756,44.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,2012.0,055-253-3384,,,,,
MKT001167,봉곡민속체험시장,상설장,경상남도 창원시 의창구 봉곡로111번길 16,경상남도 창원시 의창구 봉곡동 145-1,매일,35.2469697,128.6719663,128.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1987.0,055-267-1500,,,,,
MKT001168,북부상가시장,상설장,경상북도 경주시 금성로 396번길 7,경상북도 경주시 성건동 629-10,2일+7일,35.8534885,129.2075834,118.0,농산물+가공식품+의류+가정용품+음식점,2011.0,054-774-8765,,,,,
MKT001169,중앙신시장,상설장,경상북도 안동시 대안로98-15,경상북도 안동시 옥야동 285-1,2일+7일,36.56510661,128.7241511,406.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1970.0,054-842-0040,,,,,
MKT001170,서면시장,5일장,경상북도 경주시 서면 내서로 401-5,경상북도 경주시 서면 아화리 240-2,5일+10일,35.89506107,129.0480446,17.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1929.0,,,,,,
MKT001171,봉황중심상가시장,상설장,경상북도 경주시 원효로 89,경상북도 경주시 노동동 230,매일,35.84221396,129.2106571,510.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2010.0,054-624-3505,,,,,
MKT001172,불국시장,상설장+4일장,경상북도 경주시 불국장터길 23-2,경상북도 경주시 구정동 429-7,4일+9일,35.77599831,129.3008003,34.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,054-745-2003,,,,,
MKT001173,건천시장,상설장+5일장,경상북도 경주시 건천읍 내서로 1131-1,경상북도 경주시 건천읍 건천리 339-4,5일+10일,35.84830099,129.1048124,37.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1914.0,,,,,,
MKT001174,감포시장,상설장+3일장,경상북도 경주시 감포읍 감포로 115,경상북도 경주시 감포읍 감포리 436-1,3일+8일,35.80410761,129.502011,46.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1959.0,054-777-1102,,,,,
MKT001175,하양공설시장,상설장+4일장,경상북도 경산시 하양읍 대학로 1543,경상북도 경산시 하양읍 금락리 35-6,4일+9일,35.91562378,128.8192553,92.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1931.0,053-856-0202,,,,,
MKT001176,자인공설시장,상설장+3일장,경상북도 경산시 자인면 자인로 206-4,경상북도 경산시 자인면 서부리 254,3일+8일,35.81649983,128.8229427,48.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1969.0,,,,,,
MKT001177,황남상가시장,상설장,경상북도 경주시 포석로1058-7,경상북도 경주시 황남동 307-1,매일,35.83566075,129.2103092,57.0,농산물+가공식품+의류+음식점+근린생활서비스,1969.0,054-701-0030,,,,,
MKT001178,합천시장,상설장+3일장,경상남도 합천군 합천읍 옥산로 53,경상남도 합천군 합천읍 합천리 473-1,3일+8일,35.56850852,128.1611582,159.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1985.0,055-932-0063,,,,,
MKT001179,초계시장,상설장+5일장,경상남도 합천군 초계면 내동아막길 3,경상남도 합천군 초계면 초계리 50-1,5일+10일,35.5595647,128.2671002,62.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1930.0,,,,,,
MKT001180,야로시장,상설장,경상남도 합천군 야로면 시장길 7-5,경상남도 합천군 야로면 구정리 274-1,2일+7일,35.70579394,128.1684717,40.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1939.0,,,,,,
MKT001181,삼가시장,상설장,경상남도 합천군 삼가면 일부5길 1,경상남도 합천군 삼가면 일부리 921-1,2일+7일,35.41281571,128.1222817,92.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1956.0,,,,,,
MKT001182,가야시장,5일장,경상남도 합천군 가야면 가야시장로 63-15,경상남도 합천군 가야면 황산리 17-1,5일+10일,35.76024553,128.1383747,48.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1942.0,,,,,,
MKT001183,지리산함양시장,상설장,경상남도 함양군 함양읍 용평 중앙길 20,경상남도 함양군 함양읍 용평리 607-104,2일+7일,35.51860419,127.7289883,127.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1983.0,055-963-2461,,,,,
MKT001184,안의시장,5일장,경상남도 함양군 안의면 약초시장길 25-10,경상남도 함양군 안의면 석천리 243,5일+10일,35.62629354,127.8140359,10.0,농산물+수산물+가공식품+의류+신발+가정용품,1997.0,,,,,,
MKT001185,함양토종약초시장,상설장,경상남도 함양군 안의면 약초시장길 27,경상남도 함양군 안의면 이전리 15,매일,35.62596226,127.8137124,22.0,농산물,2006.0,,,,,,
MKT001186,칠원공설시장,3일장,경상남도 함안군 칠원읍 서남3길 14 (시골막창전문),경상남도 함안군 칠원읍 구성리 734-7,3일+8일,35.30564997,128.5195218,36.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,,,,,,
MKT001187,대산공설시장,상설장,경상남도 함안군 대산면 대산중앙로 219,경상남도 함안군 대산면 구혜리 221-3,1일+6일,35.35283551,128.4281217,24.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1980.0,,,,,,
MKT001188,군북공설시장,4일장,경상남도 함안군 군북면 중암8길 27,경상남도 함안군 군북면 중암리 66-50,4일+9일,35.26104644,128.3469542,19.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품,1965.0,,,,,,
MKT001189,가야상설시장(가야시장),상설장+5일장,경상남도 함안군 가야읍 가야8길8,경상남도 함안군 가야읍 말산리 470-1,5일+10일,35.27725861,128.4064722,89.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점,1965.0,,,,,,
MKT001190,횡천공설시장(횡천시장),상설장+5일장,경상남도 하동군 횡천면 문화2길 24,경상남도 하동군 횡천면 횡천리 507-2,5일+10일,35.10921398,127.8107034,18.0,농산물+가공식품+가정용품+음식점+근린생활서비스,1965.0,,,,,,
MKT001191,화개장터,상설장,경상남도 하동군 화개면 쌍계로 21,경상남도 하동군 화개면 탑리 726-10,매일,35.18862637,127.6242177,74.0,농산물+가공식품+음식점+근린생활서비스,2000.0,055-883-5722,,,,,
MKT001192,자갈치시장,상설장,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,매일,35.09662907,129.030569,227.0,수산물+가공식품+음식점,1970.0,051-231-2263,,,,,
MKT001193,형곡시장프라자,상설장,경상북도 구미시 형곡서로 121,경상북도 구미시 형곡동 147-1,매일,36.11287628,128.3343324,98.0,가공식품+의류+신발+가정용품+근린생활서비스,1992.0,054-452-9662,,,,,
MKT001194,해평공설시장,4일장,경상북도 구미시 해평면 해평시장3길,,4일+9일,36.1950105027002,128.391003463371,86.0,농산물+가공식품+의류+가정용품+음식점,1959.0,,,Kakao_주소검색,경상북도 구미시 해평면 해평시장3길,,
MKT001195,장천시장,상설장+5일장,경상북도 구미시 장천면 상장5길 4,경상북도 구미시 장천면 상장리 918,5일+10일,36.12569593,128.4934096,48.0,농산물+의류+가정용품+음식점,1959.0,,,,,,
MKT001196,가락타운상가시장,상설장,부산광역시 사하구 하신번영로 233,부산광역시 사하구 하단동 1175,매일,35.10107699,128.9579668,128.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1992.0,051-205-9867,,,,,
MKT001197,봉덕신시장,상설장,대구광역시 남구 봉덕로 115,대구광역시 남구 봉덕동 953-31,매일,35.84510487,128.6033943,219.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2006.0,053-473-4731,,,,,
MKT001198,구미종합상가,상설장,경상북도 구미시 구미중앙로9길 14-6,경상북도 구미시 원평동 119-15,매일,36.13051882,128.3304432,57.0,축산물+수산물+가공식품+의류+신발+가정용품+음식점,1985.0,,,,,,
MKT001199,현대유통쇼핑센타,상설장,경상북도 구미시 구미중앙로 61-6,경상북도 구미시 원평동 119-2,매일,36.13004562,128.3300464,74.0,의류+신발+가정용품+음식점,1985.0,,,,,,
MKT001200,금오시장,상설장,경상북도 구미시 금오시장로13,경상북도 구미시 원평동 1028-2,매일,36.12611615,128.3406025,119.0,음식점+근린생활서비스,1985.0,054-456-7321,,,,,
MKT001201,화정동서부시장,상설장,광주광역시 서구 화운로156번길 24-1,광주광역시 서구 화정동 783-5,매일,35.15303898,126.8792883,120.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2012.0,062-369-3338,,,,,
MKT001202,영주공설시장,상설장,경상북도 영주시 구성로 330번길 30,경상북도 영주시 하망동 362-4,매일,36.82255263,128.6263234,83.0,농산물+축산물+가공식품+음식점,2006.0,054-635-9876,,,,,
MKT001203,선산봉황시장,상설장,경상북도 구미시 선산읍 단계동길 24,경상북도 구미시 선산읍 완전리 253,2일+7일,36.23951857,128.300921,314.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1994.0,054-482-0213,,,,,
MKT001204,구미파크시장,상설장,경상북도 구미시 송동로 154,경상북도 구미시 도량동 77,매일,36.14936268,128.3254726,38.0,축산물+가공식품+의류+가정용품+음식점,1994.0,054-442-7663,,,,,
MKT001205,구미공단종합시장,상설장,경상북도 구미시 수출대로3길107,경상북도 구미시 공단동 107,매일,36.12063838,128.3715387,42.0,가공식품+의류+가정용품+음식점,1983.0,,,,,,
MKT001206,제일시장상가,상설장,경상북도 구미시 1공단로 192,경상북도 구미시 공단동 264-18,매일,36.10172307,128.3841129,45.0,음식점+근린생활서비스,1987.0,,,,,,
MKT001207,고령대가야시장,상설장+4일장,경상북도 고령군 대가야읍 시장3길29,경상북도 고령군 대가야읍 지산리 222-2,4일+9일,35.72731251,128.2666754,80.0,농산물+수산물+음식점,1983.0,054-954-5445,,,,,
MKT001208,외동시장,3일장,경상북도 경주시 외동읍 입실시장길 8-6,경상북도 경주시 외동읍 입실리 1018-7,3일+8일,35.71460009,129.3257089,45.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1916.0,,,,,,
MKT001209,산내시장,3일장,경상북도 경주시 산내면 의곡중앙길 27,경상북도 경주시 산내면 의곡리 155-10,3일+8일,35.75781767,129.0464768,5.0,농산물+축산물+수산물+가공식품+의류+신발+음식점,1960.0,,,,,,
MKT001210,북정로중심상가시장,상설장,경상북도 경주시 북정로 15,경상북도 경주시 황오동 242-4,매일,35.84229272,129.2151854,130.0,가공식품+의류+신발+가정용품+음식점,1960.0,,,,,,
MKT001211,경주중심상가시장,상설장,경상북도 경주시 태종로 791번길16,경상북도 경주시 황오동 234-1,매일,35.84225687,129.2146864,494.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스,2008.0,054-774-5689,,,,,
MKT001212,선비골전통시장,상설장,경상북도 영주시 중앙로 83번길40,경상북도 영주시 영주동 373-5,매일,36.82425135,128.6231913,88.0,농산물+축산물+수산물,2009.0,054-634-7668,,,,,
MKT001213,양남시장,4일장,경상북도 경주시 양남면 하서중앙길 56-28,경상북도 경주시 양남면 하서리 1466-2,4일+9일,35.67538063,129.4636531,68.0,농산물+수산물+가공식품+음식점,1943.0,054-774-3007,,,,,
MKT001214,불국사상가시장,상설장,경상북도 경주시 진현로1길 59-5,경상북도 경주시 진현동 66-5,매일,35.78599622,129.3278545,53.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1974.0,054-746-6666,,,,,
MKT001215,양북시장,상설장+5일장,경상북도 경주시 문무대왕면 감은로 53-30,경상북도 경주시 문무대왕면 어일리 1295-556,5일+10일,35.79041062,129.4412131,37.0,농산물+수산물+가공식품,1942.0,054-776-0707,,,,,
MKT001216,용상공설시장,상설장,경상북도 안동시 경동로 862,경상북도 안동시 용상동 1242,매일,36.55947454,128.7501611,69.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1976.0,054-821-0640,,,,,
MKT001217,경주성동공설시장,상설장,경상북도 경주시 원화로 281번길 11-11,경상북도 경주시 성동동 57-38,매일,35.84554327,129.2162829,587.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1971.0,054-772-4226,,,,,
MKT001218,연서시장,상설장,서울특별시 은평구 연서로 247,서울특별시 은평구 불광동 310-211,매일,37.6196977,126.9221717,91.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1963.0,02-355-1272,,,,,
MKT001219,돈암시장,상설장,서울특별시 성북구 동소문로18길 18 (돈암제일시장 고객편의센터),서울특별시 성북구 동소문동5가 59-2,매일,37.59153032,127.0159199,109.0,농산물+수산물+가공식품+음식점,1952.0,,,,,,
MKT001220,공릉동도깨비시장,상설장,서울특별시 노원구 동일로180길 37,서울특별시 노원구 공릉동 566-20,매일,37.62269001,127.0762455,109.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1977.0,02-976-4143,,,,,
MKT001221,성주시장,상설장,경상북도 성주군 성주읍 시장길 43-1,경상북도 성주군 성주읍 경산리 718,2일+7일,35.9150289,128.2854812,44.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1887.0,054-930-6703,,,,,
MKT001222,화령시장,상설장+3일장,경상북도 상주시 화서면 화령남6길 7,경상북도 상주시 화서면 신봉리 134-10,3일+8일,36.44479866,127.9506906,50.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,,,,,,
MKT001223,함창시장,상설장,경상북도 상주시 함창읍 함창시장길4514,경상북도 상주시 함창읍 구향리 122,1일+6일,36.5672512288245,128.179510813418,80.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점,1951.0,,,Kakao_시장명검색,함창시장,함창시장,경북 상주시 함창읍 함창시장1길 45-14
MKT001224,은척시장,상설장+4일장,경상북도 상주시 은척면 봉중1길 16-1,경상북도 상주시 은척면 봉중리 383-12,4일+9일,36.53266616,128.0729497,35.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점,1968.0,,,,,,
MKT001225,남성시장,상설장,경상북도 상주시 남성4길 43,경상북도 상주시 남성동 2-8,2일+7일,36.41440724,128.1621176,132.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2019.0,,,,,,
MKT001226,풍물시장,상설장,경상북도 상주시 풍물시장길16,경상북도 상주시 남성동 113-28,2일+7일,36.41285383,128.1606228,55.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2013.0,,,,,,
MKT001227,상주중앙시장,상설장,경상북도 상주시 남성로35,경상북도 상주시 남성동 85-10,2일+7일,36.41319426,128.1608286,125.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1987.0,054-535-7443,sjsijang.co.kr,,,,
MKT001228,억지춘양시장,상설장+4일장,경상북도 봉화군 춘양면 의양로 60,경상북도 봉화군 춘양면 의양리 357-29,4일+9일,36.93634466,128.913044,133.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1971.0,054-674-3080,,,,,
MKT001229,봉화내성시장,상설장,경상북도 봉화군 봉화읍 내성로5길 13,경상북도 봉화군 봉화읍 내성리 192-1,2일+7일,36.88898151,128.7394689,81.0,농산물+축산물+가공식품+신발+가정용품+음식점,1980.0,054-672-4800,,,,,
MKT001230,봉화상설시장,상설장,,경상북도 봉화군 봉화읍 내성리 419-20,2일+7일,36.89035721,128.7349285,136.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1980.0,054-673-5945,,,,,
MKT001231,문경중앙시장,상설장,경상북도 문경시 신흥시장길 19,경상북도 문경시 흥덕동 794-1,매일,36.60138925,128.2041632,193.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1954.0,054-552-1123,,,,,
MKT001232,점촌전통시장 (구 신흥시장),상설장+3일장,경상북도 문경시 신흥시장길 19,경상북도 문경시 흥덕동 794-1,3일+8일,36.60138925,128.2041632,100.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1997.0,054-553-2227,,,,,
MKT001233,(유)문경시중앙시장,상설장,경상북도 문경시 중앙로 87,경상북도 문경시 점촌동 197-14,매일,36.59353126,128.1973386,43.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1997.0,,,,,,
MKT001234,문경전통시장,상설장,경상북도 문경시 문경읍 문희로 41-15,경상북도 문경시 문경읍 하리 88-2,2일+7일,36.73558209,128.1074832,66.0,농산물+축산물+수산물+가공식품+가정용품+음식점,1965.0,,,,,,
MKT001235,가은아자개시장,상설장+4일장,경상북도 문경시 가은읍 가은5길 7,경상북도 문경시 가은읍 왕능리 275-26,4일+9일,36.64660911,128.0609864,91.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1981.0,054-552-1123,,,,,
MKT001236,암사종합시장,상설장,서울특별시 강동구 상암로11길 25,서울특별시 강동구 암사동 501-17,매일,37.55085327,127.1288173,107.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1978.0,02-442-1040,,,,,
MKT001237,평화시장,상설장+5일장,경상북도 김천시 김천로100,경상북도 김천시 평화동 259-1,5일+10일,36.12364342,128.1130862,99.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1977.0,054-431-2155,,,,,
MKT001238,부곡시장,상설장,경상북도 김천시 부곡시장2길 16,경상북도 김천시 부곡동 409-1,매일,36.12583421,128.1042196,19.0,수산물+가공식품+음식점+근린생활서비스,1980.0,,,,,,
MKT001239,중앙시장,상설장,경상북도 김천시 중앙시장4길 10,경상북도 김천시 모암동 157-2,매일,36.11902271,128.125383,61.0,의류+신발+가정용품+음식점+근린생활서비스,1953.0,,,,,,
MKT001240,의흥시장,5일장,대구광역시 군위군 의흥면 읍내5길 7,대구광역시 군위군 의흥면 읍내리 594-1,5일+10일,36.17425304,128.716305,20.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1954.0,,,,,,
MKT001241,군위전통시장,상설장+3일장,대구광역시 군위군 군위읍 중앙6길 4,대구광역시 군위군 군위읍 서부리 18-1,3일+8일,36.23975138,128.5679239,49.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1954.0,054-383-0400,,,,,
