관광지ID,좌표정보(X),좌표정보(Y),경도,위도,판정사유,좌표보완방법,좌표검색어
b451f9241db91c8ff5e5c4152531065d,176498.1527,444014.5326,126.7350164,37.4980387,,,
b4580fdb0714fcd582cc7f1ba6a01ba7,387216.7167,185989.9703,129.0553789,35.1556692,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
b4587c8d2f28c0f5f3cd8892e6191754,389112.6367,353564.4224,129.1159688,36.6645538,,,
b45ad1cbc8504a7a8dc65ebe2173fcfd,221585.057,267190.2852,127.2399123,35.9047024,,,
b45e25250c8cecbd4d9d9ab4dbaf41c0,358080.5235,239620.7343,128.7461537,35.6438278,,,
b45ec39520ca08f72b03b0ca56273731,244433.966,161572.3039,127.4872658,34.9520181,,,
b460745392937be9ac9290b7866a5922,347547.95,197228.5903,128.6222294,35.2635251,,,
b4627e12cd523b7e1410237ddd0da1d3,404074.2995,197688.1966,129.2431533,35.2577537,,,
b46362779bf5595e387570f0ee1a502e,137455.6495,360635.4992,126.3004844,36.7449824,,,
b473250b79b2f9b4f13709dc8ea6f336,211454.2143,453764.0695,127.130471,37.5861114,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b476b6fcf5f51acb2366b56c5915f4fc,150627.3837,363884.2097,126.4477513,36.7750328,,,
b47f6a254baab874ea86f7af8dd5a509,168991.1666,313213.9319,126.6554884,36.3192084,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b47ffff11af73c65cb7e19b94624a0a1,171367.9633,424412.5025,126.677763,37.3212796,,,
b4807dbf261a13939b54b96b7972dc96,195148.9581,176661.4325,126.9476121,35.0889874,,,
b4853d75e912743d9ceea1e5ce26230a,243601.8136,190611.5861,127.4796809,35.2137953,,,
b497889b10b8daa5918d7460aca36640,415559.9194,340166.3889,129.407801,36.5383092,,,
b497bbaad89b58cf851add01b28390c7,221005.1298,309554.5369,127.2346131,36.286504,,,
b4a0be9f28f060e092057ecffeb7fd76,258662.4405,458089.3884,127.6652835,37.6232854,,,
b4a376715d3c0216280b2e7b5f42168c,368658.6125,478158.4751,128.9154751,37.7904194,,,
b4a39d4d3e83d6d2c713d18313e59708,376038.2,408160.9769,128.9824943,37.1587304,,,
b4ad6b5dc2bbf6c75fee2a882ca49196,265955.8836,489452.4498,127.7507383,37.9053358,,,
b4af90b372525f915de6369fad13bd4d,390903.5612,186478.6586,129.0959284,35.1593786,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b4b1cba7b262a1778a68d28d9eb3c4a4,185823.8114,190669.6657,126.8451102,35.2151624,,,
b4b2aedfffc6e462136a1b3011feac2b,210613.3847,258063.4389,127.1182527,35.8226268,,,
b4b7100d781c414f1de169e0c309caaa,242268.1449,190173.5078,127.4650114,35.2099038,,,
b4bc09b169f036a0d8e9bbca6d19fe6b,329270.5631,297347.6203,128.4375326,36.168111,,,
b4bd4e72cfe6ba58f5d26ce1561fe260,321666.0098,162309.8203,128.3327583,34.9523413,,,
b4bde6081edc4b2a0ef615d6883fe925,284020.7147,385717.2387,127.9443247,36.9693144,,,
b4c20e50a27a3c16c1b6566ecac9d13a,192331.2648,309151.2787,126.9154407,36.2830662,,,
b4c31cfbbfdec1324fdec3a1acf345a2,333272.3626,236085.056,128.4717544,35.6156275,,,
b4d59c20768e20ac2a170b75c8d0b408,197377.9289,412836.4571,126.9712495,37.2174145,,,
b4d6904402b0e592e1fd264f966788dd,207684.0451,140817.872,127.0847464,34.7658809,,,
b4da7ce0250c54bf84a73e0eb095f88a,,,126.8843058,37.4084741,,카카오_도로명주소,경기도 안양시 만안구 오리로34번길 7-17
b4db1d19f9acc9b76cc0756e0a77bfcb,248269.1557,248570.8948,127.5343756,35.7359508,,,
b4ecbecd109f5711a86d628c329f852e,262328.8926,342870.6537,127.6972525,36.5849328,,,
b4ee70bcfd3dd94d3779cdf651366fc0,226821.0866,124414.3842,127.2932639,34.6176953,,,
b4f111785da595cef404c51f8828e433,339401.491,270079.5352,128.5452895,35.9210518,,,
b4f685fffa56e7a97174e89bd86bce6d,191641.2328,131056.7557,126.9096042,34.6778862,,,
b4f735c2e0e9f7fd7903c671e6347ff3,166455.5836,186608.7367,126.6325557,35.1780985,,,
b4f99593e6e34dec4557a0ddcd1adf3f,358189.4821,265381.4171,128.7524348,35.8758738,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b4fcf13a89ce8276a2bde68db11d85c1,222878.2585,332117.5623,127.2561254,36.4897905,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b4ff5aebbab83fc126cc98061f6f3e12,197374.7012,413954.3324,126.9712091,37.227487,,,
b508146b40d925afa90a825373df6108,191223.1058,196129.6792,126.9043523,35.2644377,,,
b511e488904a2943780de56f2fc14f65,391403.8895,322788.0689,129.1339564,36.3869488,,,
b517baf507972e94993796c2ac816c40,280367.3922,360974.1544,127.9006881,36.7467014,,,
b5196be62ecbf828952104bbc13ed5cc,251851.9938,364688.9807,127.5816655,36.7821586,,,
b51aa7796ed301702563baf40aa6d080,375886.7211,180090.601,128.9298513,35.1045686,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b51c14a80559d69475824d440c5564f2,363675.9693,204131.1156,128.8007641,35.323206,,,
b51de81d554b10cb207576990f2f3c3f,210786.116,391413.9159,127.1220071,37.0243279,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b5266c4063f09e82a7c6da40a23f7203,212299.71,330767.475,127.138045,36.4778177,,,
b52ac3fdfa157aceaa66ae51a4021c2d,,,127.1656545,37.4465993,,카카오_도로명주소,경기도 성남시 중원구 광명로 359
b52edd28f6a6319fc97fac954f6fdd86,225630.3406,330672.8279,127.2867913,36.4767019,,,
b536bf0f73a65a6af7a252a9adb6e1a5,406426.9477,262054.5126,129.285372,35.8369447,,,
b5382e951249ab84e023edd0ed0dddaa,156487.6427,311829.5164,126.5163317,36.3062487,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b53b502db4fd3bdd42490855cd6e4a7a,,,127.6242498,35.1908963,,카카오_도로명주소,경상남도 하동군 화개면 화개로 30
b53cd466147ce0a82a7980e9484971d4,212461.9769,372075.7158,127.1405235,36.8500542,,,
b5453f47c4bde52921b8df7203e04ba2,210940.9572,329411.9223,127.1228643,36.4656185,,,
b545ceea1365c1086f3a0ede2e380560,195948.2236,463142.5761,126.9548611,37.670671,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b5471b01af1f9edf0ed1bf4c0c511330,211009.8788,257070.119,127.1226268,35.8136701,,,
b5480251002484ced206d60a4e165001,179842.6261,169057.8977,126.7799465,35.0202613,,,
b549e4acb313c90afeb58d5c123d5dde,175798.6311,196716.0956,126.7348254,35.2694686,,,
b54f42b061e04b9d736daef75078385a,330151.1918,351661.7167,128.456415,36.6572958,,,
b556034ef6027e73ed5347a067f10ac3,242610.4883,380857.5543,127.4790469,36.928308,,,
b55ab20edc5464a562996777c0ee3f8c,270851.4537,297332.131,127.7883305,36.1739983,,,
b55ca33df92eaa0bf4409daa271ad084,177893.6,463112.03,126.7502191,37.6701373,,,
b55dad735330a7c2b5dcd4fe101b34e7,323193.1123,436966.6641,128.3925682,37.4266526,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
b560413e88007ffcc3bd1b58d9c0466e,156363.6298,312139.8756,126.5149336,36.3090399,,,
b563e8017f77cec767f76a41afe24084,194742.4007,272089.3252,126.9425286,35.9490767,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
b565f986bc31994d368777eddc33cca6,187060.9443,180603.7031,126.8588561,35.1244496,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
b56c750c2f95cae1e394a9f3cdaaba35,386276.2034,451652.8392,129.1085987,37.5483554,,,
b573facd89aebcb6530b26f0a338761f,,,126.9382219,37.3926558,,카카오_도로명주소,경기도 안양시 만안구 덕천로152번길 25
b5753aa646d8eee77c4e402f717f8099,199099.034,233726.0842,126.9908624,35.6033375,,,
b58380e30490f222126a5b6101c3c1af,387016.6117,188334.0291,129.0537147,35.1768211,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
b58be09ffe257ae81b9b10c8aa95332a,341435.8658,271911.9237,128.5681474,35.9372679,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b58db518574c93bf8345ef23919e3966,354263.4887,260112.7202,128.7079623,35.8290365,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
b58ffeed0e65efa7482aec4e97bfa2ac,355010.8204,239076.2823,128.7121706,35.639409,,,
b592e0fc76affad3ce5c766ef4f56627,231196.666,148812.9619,127.341874,34.8375014,,,
b595130ca452e01c9f24f0e5ed6d0d15,213465.4817,355266.8964,127.1514799,36.698575,,,
b5958ae51d02b9d55d42d8e47f20afa0,359683.89,257242.0565,128.7673492,35.8023103,,,
b59630a1e0a739daedf43348f4952bd6,387226.2408,448055.6842,129.1184262,37.5157751,,,
b596be440a585d7b2536ac11149b7859,294698.3106,496487.8901,128.0784343,37.9661755,,,
b59b3f73d1e6c8bf4762d67098e6e90c,381570.7443,204591.6322,128.9975551,35.3242664,,,
b59c2cd8b228dbfdc5e94faabd564936,163295.1837,224262.3688,126.5961699,35.5173614,,,
b59f15d4c25fe8f3cefca9e4d1368957,334997.9831,521559.2466,128.541637,38.1868737,,,
b5a337947528277e4c443643cd9764fc,390969.327,229467.2015,129.1066778,35.5465719,,,
b5a76f2c62468c8de3ff8b71f4d47d05,374889.7913,407982.2049,128.9695316,37.1573359,,,
b5a90da38727fecad971351f6eb01ef6,265533.1256,225209.1647,127.7233061,35.5244157,,,
b5ab687e4e1278767f4164f239d78102,254896.8832,189145.7205,127.60363,35.20003,,,
b5bcb1038e7c1c26cbd91de8ba3b829d,213528.9842,330511.4819,127.1517574,36.4754943,,,
b5c1800fccf16fc98911c500e14fab9e,200872.454,431350.4189,127.0106409,37.3842343,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
b5c38bddb6c67bb362c2a08395b77b96,240904.5527,444774.8319,127.4633979,37.5042866,,,
b5d0ec37fadfdb8b6c406442a7f70d93,176788.0669,445076.993,126.7382613,37.5076187,,,
b5d5213f8fd4001c9fc770026df4e591,,,126.8873523,37.4046054,,카카오_도로명주소,경기도 안양시 만안구 박달로 298
b5d752a496e9ffe38567ba3ab48f98b6,,,126.6557709,37.5392037,,카카오_도로명주소,인천광역시 서해구 청라에메랄드로163번길 3-9
b5db72c6cc6a33ab9a7b296e805a01bc,231371.6613,149486.2325,127.3438123,34.8435648,,,
b5dff8ca2a54a18dd817646c64aedcb2,415066.9241,321457.5926,129.3971118,36.3699722,,,
b5eacdc9f9281c4120cf321a8f5adf5c,357908.677,343457.2734,128.7650505,36.5792024,,,
b5eb2c95546ca718fac65a944704a895,335863.6689,375703.5662,128.5245612,36.8730658,,,
b5eeb47eb8adc7a67d85a435686d82a2,191336.3414,256511.1273,126.9049472,35.8086545,,,
b5ef6f5164e5352d25de00cd0e0bd20a,334786.815,532534.7059,128.5413108,38.2857459,,,
b5f5737c2ee0ef63ae840574b2c5de4d,545618.4151,450932.1653,130.9083452,37.4960014,,,
b6170055ba2d8a32ee47401839de1093,210115.2366,299026.9173,127.1132601,36.1918051,,,
b6187716b01a42d34a8131bf2b9602d6,265922.2195,351169.4536,127.7381121,36.6594687,,,
b61debf50e24b75206ddfa636971cea6,219877.4124,433158.0699,127.2252823,37.4003101,,,
b624256917bc808bc28534ed2587e62e,147931.3344,448240.9196,126.4116785,37.5349459,,,
b629cc3d2f4c77e593a5c1a4f9142f44,344354.3729,193203.2817,128.5864408,35.2277221,,,
b62bfe6d24d92d1ee030358c5da72258,298282.1866,255163.6138,128.0879652,35.7916399,,,
b62cfe712dbb5e3c5f04ed1fcbdfaf83,389016.1438,353728.8231,129.1149307,36.6660534,,,
b62dda58c79327c107d43dc30ba70ea0,182674.7282,481239.1002,126.8039774,37.833557,,,
b62e762c9140ed659e7c19c7a7925f2e,,,126.6738452,37.5270881,,카카오_도로명주소,인천광역시 서해구 봉오재3로 130
b638911df5afdb91f69b08bf33fd51d0,264175.253,331554.1354,127.7169422,36.4828401,,,
b63abd72ea16a6b1f4dd2c49e3c194cd,247197.904,377225.1273,127.5303074,36.8953599,,,
b642c65adae200f8d6545eae9118e652,179842.6261,169057.8977,126.7799465,35.0202613,,,
b64848cfbcb1afad23966a2f1857366a,404550.217,199319.8531,129.248785,35.2723522,,,
b64b3bb460fbbee0e245c2d7579d2bb4,376401.405,408190.8092,128.9865878,37.1589307,,,
b64b9a917a38394445e4cbcb0398772f,361052.8125,382560.3044,128.8084061,36.9308654,,,
b6534035024caf5cf930472cb65ee673,189316.2021,183641.113,126.8835588,35.151854,,,
b656b02178a941ce2437ae5ce54e44b6,178224.8251,464037.472,126.7539457,37.6784831,,,
b65c80d3598ee09ac778b29e64eb8f75,397718.9958,186660.1466,129.1707227,35.1596974,,,
b6600e39b6af27d26aa26c8b0dfce47e,378438.2636,179506.9282,128.9576953,35.0988624,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b6617d45599fdfb48994e11de3434d0a,272653.3862,367762.801,127.814967,36.8084897,,,
b663de5809dd4677ceb566edc5217980,200431.8828,429371.7611,127.0056653,37.3664065,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b6673c225a46e4c13e35094197ac5e8d,286974.3096,427207.2699,127.9823053,37.3428385,,,
b66ad4f35b7ea96510db18e8ae2fdb71,385254.5717,179608.3074,129.0324297,35.0985468,,,
b66bed41f6eda60ba7cd77745d23244e,209717.5978,427437.2712,127.1104645,37.3489262,,,
b66c55535a18c5d69edc4ce3ef0d0698,234390.026,419609.7309,127.3885563,37.2778154,,,
b66cd94730ae04f4171b981867533184,192534.5328,323166.312,126.9175679,36.4093677,,,
b67006faa775e5bbff8498cf98515efe,242315.2115,345196.2863,127.4737582,36.6069847,,,
b6730ea0611149f6958b91b665459710,341686.4189,312031.7568,128.5781333,36.298659,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b67e1e86d166aff4246bd3536eaf4bcc,,,126.9048873,37.4134946,,카카오_도로명주소,경기도 안양시 만안구 화창로 97
b6816bf71c85ca38c381b23cd3ffd13e,191611.2072,132001.7154,126.9092672,34.686404,,,
b68477e424809358b0f2d0406ac592dd,344916.2883,263865.1984,128.6052395,35.8642664,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b687d5c5e43e89a40f485cfec71721a7,376914.8049,410098.3671,128.9928148,37.1760114,,,
b68c9d83bbd3d8f78eb6508f86b888e2,298284.9972,293631.7327,128.0927556,36.1382643,,,
b691c10d887e0f9930f5e0d228d9b312,208774.1955,435847.6276,127.0999161,37.4247141,,,
b69faa53cc4ebc8187a91814b4150882,248138.1592,215767.3976,127.5309775,35.4403153,,,
b6a1da959df7485b1e70d7ee195750f4,346335.7693,196445.9196,128.608774,35.256651,,,
b6b0c78073dbf9d069f15a95e9abbc19,168387.1906,460863.3164,126.6425667,37.6495986,,,
b6b4010772c10e9af6e3e1414e0c2181,203080.3881,418939.4652,127.0355213,37.2724039,,,
b6b64c8634a65b1dd38ec26e5efb82b2,200167.8194,412026.9268,127.0026819,37.2101242,,,
b6b85e1fbfd27ca6cc332928a509f02c,392194.641,184755.8744,129.1096888,35.143615,,,
b6b8ea391bd8c701cdcf31620ae3b5da,169493.0835,375422.0627,126.6586061,36.8797946,,,
b6b9c65eb5de8db1531a41b22c8f83bb,376479.4125,410162.1383,128.9879301,37.1766679,,,
b6bc725b5069e709860116af693b0258,211512.6294,368240.6154,127.1298213,36.8155081,,,
b6bdcfed8ff2c77856bc5b919c9d7421,155674.7807,197400.9302,126.5136249,35.2749516,,,
b6c087f131edaf4e5559f951d2ed49e1,361645.4158,415496.1288,128.8221351,37.2273872,,,
b6c0abd47f119fa08e9ad73c42a8829f,209862.0615,432464.8928,127.1121614,37.3942244,,,
b6c34c4c53aaba3f00086615c057028d,384614.1947,179718.6634,129.0254354,35.0996583,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
b6cf17c733ac70f7b2c3a53e85dc744e,238320.1118,419862.9514,127.432882,37.2799438,,,
b6d5af4ca57a995191225ce26641ea9a,215821.9222,454358.7689,127.1799342,37.5914051,,,
b6d792716d5d3b7381c395798901cb59,252610.0305,208429.2243,127.5797538,35.3739524,,,
b6de625bc3ef0e0f330e64d5d74ac0c0,151777.6845,145619.8945,126.473802,34.8080516,,,
b6e0917c845f1311361bfe98566e50a8,339002.171,197317.5701,128.5283645,35.2655481,,,
b6e23636a84e3c530be923118c7e6e3c,251100.7807,464302.3638,127.5800675,37.6797106,,,
b6e560895b737b8090c3e4a6355ec99c,303581.488,187179.027,128.1379163,35.1784688,,,
b6e7b9967bd306ba69d31403d3b9ceb5,210871.8196,262916.4628,127.1211783,35.8663618,,,
b6e8b1bfc4d5e2a509e5e656b79c113b,210169.115,435510.4217,127.1156706,37.4216617,,,
b6e8b5d379fa148df9f4577c890cc382,193628.7918,183767.2323,126.9308866,35.1530276,,,
b6ebb07d7cc0b8ec0231719d628d735c,334053.73,210699.0548,128.4761885,35.3867933,,,
b6f58daefa148a5cc53960b431955483,214640.7436,364556.638,127.1648087,36.7822687,,,
b7012bf12b2cd3e82e7ff500372aef40,345787.5872,264382.2709,128.614977,35.8687955,,,
b70ae39e0af1e9d66fd92b630f372bc9,367141.8713,474344.0427,128.8973875,37.7563503,,,
b70c65283749728255471310f4fb304e,150307.2974,446321.7185,126.4386891,37.517786,,,
b70ee13a1f4491e4310af8074f1a0dd4,248151.1807,248706.6968,127.5330797,35.7371805,,,
b711cf48884590fc05601b5f3c3d9cd2,346270.4074,206644.5684,128.6098738,35.3485481,,,
b7126d18bab02bc3cff4fd59530756bd,225872.5507,123427.1652,127.2828914,34.6088206,,,
b713552400edf89781f639c5366e3cc4,176086.015,273591.9915,126.7357019,35.9623394,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b7137c9abee1075b1c76ac9ba0e590e2,394261.9592,437651.1704,129.1952116,37.4206464,,,
b713a775848ec6682c1840630d1dd5b6,194799.6562,411315.0262,126.942212,37.2036948,,,
b71d816914c752d25ea62f6b5f46c346,196036.8353,410399.5232,126.9561532,37.1954519,,,
b726bf061a5e7b012a664d5cb8d2f1ee,299141.2594,359550.2724,128.1106866,36.7320992,,,
b727698286828bad64b8af8a54548963,413407.9499,285561.6451,129.3688819,36.0471263,,,
b72b097c2df0bca30d2ddddc9c9c055e,260541.5061,420849.3724,127.6835138,37.287653,,,
b736d433ee5db9f8a0b8f8a394d10af5,150893.5167,363429.5114,126.4507615,36.7709495,,,
b7395677e7c5d6572a954918ab1fd262,263922.96,159687.47,127.7004718,34.9339891,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b73f9fc3925b56b97b5d7965c20bf8d8,174196.1928,170556.0148,126.7180328,35.0336361,,,
b741f2e29cf59729c0e75b45507f4782,202641.7755,419634.2759,127.0305785,37.2786657,,,
b7438b621ed33d8b4d552e32b937736a,154353.3926,223365.3612,126.4976487,35.5089055,,,
b746029ebd39218494b5c519097d4eba,200194.0795,419234.2276,127.002979,37.2750647,,,
b74686658abce7f0b557a85bbcb5e9d4,346970.4366,197475.117,128.6159293,35.2658311,,,
b74af74275600bc9989af2b4c9a58684,324350.2359,281386.1051,128.380347,36.0249488,,,
b74ea5285ed80a28ba576021d09c5aeb,264540.5336,332117.8795,127.7210651,36.4878954,,,
b755538b3e3f17ad6c2ae1b3c6357493,142174.8441,346668.6162,126.3543772,36.619431,,,
b75590f27d3cae1bc7f1d8df22bd70c8,140572.6697,-28818.02813,126.3632299,33.2349601,,,
b757299b5f4e688a4dc0549a4b3e7c7d,412190.6386,326148.1248,129.3663681,36.4128438,,,
b75bb1c859afaddeba090f68c1230334,360247.6978,220809.9599,128.7663514,35.4740192,,,
b75ee02d22ff3127c2442802146b2e99,129322.8029,150263.7726,126.2280238,34.8485966,,,
b76761b5dcdd2862e43d581d4a30ebdb,216801.06,451123.7533,127.1909468,37.562241,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b76e28e9abf688906ac60e346b72a148,173877.4368,137391.3472,126.7155766,34.7346868,,,
b772ca1f95713c1bc24de70358b23c14,175341.2505,278029.8238,126.7273075,36.0023155,,,
b77945647360bc37bbdc990e92c7c886,165995.8784,350735.1518,126.6204817,36.6572235,,,
b77d27fd632c966fc6155aa141737e87,307184.8374,446371.5131,128.2131205,37.5133613,,,
b7850bee9ce63746d5c6d9239d0ff403,263847.6898,486866.4978,127.7265403,37.8821899,,,
b78612261e80e555c4e91afefd9214dc,385768.0859,180905.2363,129.0383488,35.110135,,,
b7879a829de4c280e306aa07df452aa9,356066.7613,185333.3782,128.7135556,35.155066,,,
b78cd5fa178b7c875a0e480499ffe377,180740.5977,180938.8025,126.7895088,35.1273686,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b7909b2a7c9658365775de12bd6caa6a,244360.6718,469843.807,127.5040011,37.7299853,,,
b7913720e42885df6d67d028338dafe0,354604.5708,341867.8008,128.7278315,36.5654259,,,
b7a132b643ee1bef8bdeb8ea30ae92f5,156291.9358,174136.9228,126.5216411,35.0652954,,,
b7aa03de7d5910f9d2ed350b489f7a3e,267634.2937,138003.5921,127.7393449,34.7383058,,,
b7b69e7d1ffb15ba955eabcf1ba75192,176984.9395,91106.464,126.7507605,34.3175312,,,
b7bc7645767923a56371a5b42204775d,222582.013,308075.5239,127.252123,36.27314,,,
b7bd08c0e481cb325702b3d577bb74b6,172086.5592,144580.9671,126.6957833,34.7994466,,,
b7bd2d75ea65fb60d70a10378b14a2d8,140427.9239,333896.349,126.3358378,36.5042349,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b7be5a01579d060e2f2ece964843747e,415592.6662,397953.6423,129.4245074,37.058563,,,
b7bf6ac65c26fff2010329ab617193d7,,,126.6629507,37.594024,,카카오_도로명주소,인천광역시 검단구 원당대로 559
b7e468fb39a5bb34ee0a916ee4be557f,128700.2649,113614.7179,126.2243099,34.5182199,,,
b7e8d57a57c66344d3d34b6674d4b1f6,339907.2221,277346.835,128.5521702,35.986451,,,
b7f22e7ef330234b669bce95a61dc3ad,298307.6627,228099.5883,128.0849462,35.5477591,,,
b7f3f75a031bf14aefcbe34f18dd6b1c,,,126.5769761,37.5005683,,카카오_도로명주소,인천광역시 영종구 영종진광장로 102
b7f672e99e2ba0086438205bc5ff73a0,388888.3987,199565.9461,129.0768251,35.2776431,,,
b7f7e77c6f8a68eea81b800b789f08bc,235378.6506,419646.1105,127.399705,37.2781062,동일 시군구 + 유사도 90 이상 + 분류호환 + 후보 점수차 10 이상,,
b7f8999f8d5132b736cd5fc9a17166cf,245681.9678,160761.4504,127.5008839,34.9446541,,,
b7ff6524f8e8911ce9c279c896fe399a,,,126.5824684,37.4915011,,카카오_도로명주소,인천광역시 영종구 은하수로 1
b8068ef7ad07ead1a40dffff6975a342,380241.3094,185803.2402,128.9788294,35.1552604,,,
b8082d926bb3de1d263ab23b766e1ff1,257748.5253,421287.9247,127.6520535,37.2917815,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b809ccd8611e76c193a24158784bdfb5,303904.1295,256592.686,128.1503276,35.803939,,,
b80ec1718a0f48b7ef3b8f76bfb6de32,542941.5927,447904.4996,130.8767367,37.4697809,,,
b81122aa8a56becb92dec04339ea3aaa,254933.4524,177711.2503,127.6032723,35.0969684,,,
b81723d320a07ce579ba7d8367355c00,155524.5147,417651.582,126.499427,37.25974,,,
b81cf338a09c38acc42a545439781727,300396.5194,187531.6119,128.1030007,35.1819692,,,
b820ef032b48f80f250560d6c9e9e853,180494.2952,169252.4822,126.7870822,35.022028,,,
b8296a8ff7f8662c6eb70dccb4494813,308835.6962,186136.2478,128.1954482,35.1685169,,,
b830879c12ec2bdadbdcb7ed562f4980,223220.7904,307316.7968,127.2592097,36.2662874,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b830d55bd16d53b59abfc1a98b3a81ee,234176.4516,211379.7853,127.3770298,35.4013464,,,
b83259866a43908963473b3a683740f7,183369.1542,445310.8801,126.8126877,37.5098684,,,
b83baab8c1bcfa1d3ea1379e1d144274,168599.6632,460759.5597,126.6449788,37.6486711,,,
b83be7f44ec73263d42dc0771fe807e3,171697.7377,351297.5796,126.6842316,36.6624785,,,
b83c0572997fc2533aa526352b4755dd,261302.4119,269135.6107,127.680014,35.9205538,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b83f265f0bae964266fc8af94259d7db,222090.4801,264648.6732,127.2454408,35.8817852,,,
b841af485543326aaeacaaa52fca6010,151624.71,145725.795,126.4721241,34.8089989,,,
b842b91ad1730b45a133d3a805d25387,339071.6445,411014.0059,128.5670438,37.1906529,,,
b844e88ab70ac3d02c327e57a41a92e3,179051.9444,438044.338,126.7640661,37.4443091,,,
b84dc1f6de28a3f043fd7cf0d6161870,243869.1675,347959.0812,127.4912838,36.6318101,,,
b84e94f2977270708961c99871ae302c,216846.8913,452760.8632,127.191503,37.5769902,,,
b8500599c095620281dca9c4f8463835,320489.2598,380894.4308,128.3530016,36.9219116,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b850f5f206498410e92a5807671d4267,,,126.7110793,37.593342,,카카오_도로명주소,인천광역시 검단구 발산로5번길 12
b851c415e054b69dfd624c922ad2b0da,349884.3392,465528.4129,128.6998318,37.6799465,,,
b85337b87fce8c4d3fc0e85809aeacf7,320401.1165,209788.5322,128.325833,35.3803293,,,
b8595e26336e2ff5c2905ddf5cb8e28c,207867.1283,473487.3902,127.0900694,37.7638501,,,
b85e8618dc788fd2be3cbfff9d479e21,183202.7195,379553.4308,126.8122906,36.917366,,,
b861749c6da5924465f997a727ea18dc,410634.5953,230805.5401,129.3237281,35.5546449,,,
b8622fe4ca21c08909741b63213a6b0e,214758.5044,439888.4989,127.1676043,37.4610469,,,
b8664422ccc883eb0fd75b94158ea03e,186862.1319,182905.0674,126.8566382,35.1451905,,,
b869c1c2d949f962c997b55a86fa70f8,217267.6334,419027.1238,127.1954804,37.2730397,,,
b86d75ef74e70d5c60f5cbc37eb511aa,227255.5318,198322.5073,127.3004098,35.283872,동일 시군구 + 상호 포함관계 + 유사도 90 이상 + 후보 점수차 10 이상,,
b86eafa20493f3d405e0a97edf749c18,214527.6589,474772.7293,127.1656846,37.7753494,,,
b8717e9c5015c21b999426db54bbc0e5,150480.4007,364988.3356,126.4460331,36.7849741,,,
b87813e0dad27dfc706339cee4552d2d,164093.335,113411.2993,126.6097617,34.5182301,,,
b882ed26b07e790bda8d28836f5de745,204517.6049,422986.6645,127.0517498,37.3088646,,,
b887012dfa3b28e525c49ebb9a081a3a,286001.9681,511714.4839,127.9813109,38.1041985,,,
b88727537b47821867cf763c44fdc29c,210315.2041,258698.2398,127.1149612,35.8283511,,,
b888988ce6cddb080888c919f482c5e8,345982.3419,259646.9834,128.6162674,35.8261067,,,
b88b0ce5d5027799689d90d3af8520e0,194024.751,386924.392,126.9336792,36.9839157,동일 시군구 + Soft 상호 동일 + 유사도 90 이상,,
